MKT,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,ESTER INDUSTRIES LTD,       100.80,       100.00,       101.60,        97.05,       100.45,                 17383785.35,175016,N, ,3689,       135.80,        81.90
N,ETHOS LIMITED,      2309.30,      2324.90,      2405.65,      2274.70,      2343.90,                195481676.25,83611,N, ,14591,      2448.75,       915.05
N,EURO PANEL PRODUCTS LTD,       180.00,       188.00,       188.35,       188.00,       188.35,                   940350.00,5000,N, ,5,       201.95,       104.00
N,EUROTEX INDUSTRIES LTD,        12.85,        12.95,        12.95,        12.30,        12.65,                    35732.05,2839,N, ,33,        15.50,        10.00
N,EVEREADY INDS. IND.  LTD.,       343.90,       342.50,       360.00,       342.30,       353.95,                135972404.55,385103,N, ,14952,       441.90,       273.35
N,EVEREST INDUSTRIES LTD,      1302.90,      1315.95,      1322.10,      1270.05,      1293.70,                 27084981.20,21000,N, ,2779,      1450.95,       697.00
N,EXCEL INDUSTRIES LTD,       882.30,       882.95,       899.45,       868.25,       894.45,                 14241343.55,16045,N, ,2665,      1150.85,       752.00
N,EXIDE INDUSTRIES LTD,       319.40,       319.40,       322.20,       309.35,       319.10,               1523404517.95,4819502,N, ,64041,       341.80,       170.50
N,EXPLEO SOLUTIONS LIMITED,      1399.70,      1399.70,      1404.65,      1360.05,      1385.80,                 27201812.95,19665,N, ,2803,      1777.20,      1200.00
N,EXXARO TILES LIMITED,       117.60,       118.00,       118.00,       115.35,       116.25,                 19052728.55,163497,N, ,1447,       152.00,        98.65
N,FACT LTD,       805.70,       807.00,       843.60,       806.40,       810.40,               2568739221.50,3109843,N, ,88899,       861.15,       192.00
N,FAIRCHEM ORGANICS LIMITED,      1244.45,      1239.90,      1270.25,      1220.00,      1254.05,                 17819895.50,14232,N, ,3198,      1399.90,       904.90
N,FAZE THREE LIMITED,       432.80,       430.00,       439.30,       419.60,       428.60,                 13910497.80,32427,N, ,2831,       540.00,       251.00
N,FINEOTEX CHEMICAL LIMITED,       331.45,       331.45,       336.20,       322.90,       326.80,                134582707.85,409005,N, ,16982,       391.90,       203.00
N,FCS SOFTWARE SOLN. LTD.,         5.10,         5.10,         5.25,         4.75,         5.15,                148064036.25,29406921,N, ,15837,         5.60,         1.85
N,FDC LIMITED,       418.30,       418.90,       445.75,       406.05,       438.15,               1094874811.25,2502757,N, ,66096,       445.75,       245.25
N,FEDERAL BANK LTD,       145.90,       145.40,       149.25,       142.30,       146.85,               3072396151.70,21044204,N, ,77012,       159.30,       121.00
N,FEDBANK FINANCIAL SER L,       136.75,       135.90,       138.40,       133.15,       136.85,                 77810782.45,573895,N, ,10464,       153.60,       133.00
N,FELIX INDUSTRIES LTD.,       342.80,       325.70,       359.90,       325.70,       359.90,                 56843500.00,164000,N, ,134,       419.75,        74.25
N,FIBERWEB INDIA LIMITED,        35.60,        35.60,        36.05,        34.35,        35.35,                  2921457.80,82646,N, ,874,        41.85,        27.05
N,FIDEL SOFTECH LIMITED,       118.50,       119.75,       132.70,       119.75,       125.65,                  3029700.00,24000,N, ,24,       149.95,        59.10
N,FIEM INDUSTRIES LIMITED,      2382.70,      2385.00,      2405.00,      2278.55,      2329.70,                187058362.05,80031,N, ,12651,      2590.00,      1416.25
N,FILATEX INDIA LTD,        53.70,        53.95,        54.60,        51.75,        53.75,                129194801.80,2429313,N, ,6639,        55.95,        30.15
N,FINOLEX CABLES LTD,      1057.20,      1062.15,      1075.00,      1041.05,      1059.85,                173838356.40,164170,N, ,17234,      1219.00,       525.35
N,FINE ORGANIC IND. LTD.,      4601.55,      4601.55,      4621.35,      4509.00,      4562.00,                 79376792.70,17408,N, ,5718,      5663.25,      4040.00
N,FINO PAYMENTS BANK LTD,       290.75,       289.50,       290.70,       281.00,       284.10,                 41265381.65,144999,N, ,6647,       379.50,       191.20
N,FINOLEX INDUSTRIES LTD,       226.85,       226.70,       234.85,       219.55,       232.30,                260031963.25,1143647,N, ,28225,       259.95,       158.00
N,FIVE-STAR BUS FIN LTD,       730.10,       728.00,       753.95,       726.55,       749.90,                307695880.00,413556,N, ,25280,       876.55,       496.10
N,FLAIR WRITING INDUST LTD,       341.05,       341.05,       343.35,       331.05,       335.40,                 69993513.40,208301,N, ,5433,       514.40,       331.05
N,FLEXITUFF VENTURES INT L,        49.40,        49.50,        50.75,        48.30,        50.15,                   230401.00,4617,N, ,162,        56.50,        26.20
N,GUJARAT FLUOROCHEM LTD,      3404.90,      3404.95,      3548.00,      3350.00,      3515.50,                339707856.25,98181,N, ,13832,      3920.00,      2534.05
N,FEDERAL-MOGUL GOETZE (IND,       373.40,       374.00,       376.20,       360.05,       372.70,                 76601296.45,207373,N, ,8894,       432.00,       296.45
N,FUTURE MKT NETWORKS LTD,         9.80,        10.25,        10.25,        10.10,        10.25,                  2078178.85,202874,N, ,321,        10.25,         5.30
N,FOCE INDIA LIMITED,       789.00,       795.00,       795.00,       795.00,       795.00,                   159000.00,200,N, ,1,       925.00,       383.00
N,FOCUS LIGHTG & FIXTRS LTD,       197.00,       197.10,       203.95,       193.95,       202.10,                 29742756.30,148541,N, ,7443,       898.40,       146.05
N,FOODS & INNS LIMITED,       167.75,       167.60,       171.35,       165.10,       166.60,                 50674185.60,302933,N, ,12446,       222.20,       111.40
N,FORTIS HEALTHCARE LTD,       418.75,       418.55,       422.90,       408.95,       421.20,                290519880.80,695910,N, ,20271,       448.80,       245.50
N,FOSECO INDIA LTD,      3640.40,      3650.20,      3677.40,      3576.00,      3605.55,                  6601365.50,1823,N, ,602,      4150.00,      1886.00
N,FROG CELLSAT LIMITED,       182.30,       183.00,       183.90,       177.05,       182.25,                  6818920.00,37600,N, ,82,       311.55,       137.25
N,FIRSTSOURCE SOLU. LTD.,       199.95,       200.80,       201.00,       188.85,       197.75,                761810816.65,3882847,N, ,49935,       217.00,       100.90
N,FUSION MICRO FINANCE LTD,       636.80,       629.60,       643.50,       608.05,       630.05,                366072451.55,582419,N, ,21691,       691.00,       370.10
N,GABRIEL INDIA LTD,       371.45,       369.10,       377.80,       360.35,       369.40,                 96195857.55,261209,N, ,16123,       443.95,       129.45
N,GUJARAT AMBUJA EXPORTS LT,       338.25,       339.45,       343.65,       330.65,       335.45,                 95578763.00,283477,N, ,14607,       410.30,       224.50
N,GALAXY SURFACTANTS LTD,      2689.50,      2690.00,      2725.35,      2656.95,      2705.35,                 63787448.45,23745,N, ,4043,      2978.95,      2221.60
N,GALLANTT ISPAT LIMITED,       175.90,       176.25,       178.30,       170.00,       175.45,                 32793040.90,187495,N, ,2608,       203.00,        49.55
N,GANDHAR OIL REFINE IND L,       254.70,       254.70,       256.45,       249.00,       253.95,                116867759.50,461838,N, ,12435,       344.05,       249.00
N,GANDHI SPL. TUBES LTD,       744.15,       744.15,       744.15,       694.15,       717.30,                 26057017.80,36633,N, ,3705,       795.00,       456.15
N,GANESHA ECOSPHERE LIMITED,       992.90,       994.95,       994.95,       965.15,       971.95,                 74010942.50,75527,N, ,7360,      1147.95,       799.00
N,GANESH BENZOPLAST LIMITED,       157.35,       157.50,       168.95,       157.00,       164.35,                173883132.05,1060046,N, ,23177,       184.40,       132.25
N,GANESH HOUSING CORP LTD,       513.95,       523.00,       535.95,       490.70,       513.15,                686309392.25,1325924,N, ,58503,       535.95,       262.10
N,GANGES SECURITIES LIMITED,       122.05,       126.25,       126.95,       119.75,       126.20,                  2899947.65,23180,N, ,428,       142.90,        86.00
N,GARWARE TECH FIBRES LTD,      3415.20,      3416.00,      3489.95,      3405.55,      3471.75,                 37472585.45,10863,N, ,3308,      3846.85,      2650.00
N,GACM TECHNOLOGIES LIMITED,         7.70,         7.85,         7.90,         7.45,         7.55,                  2665867.60,350345,N, ,964,        16.70,         7.45
N,GATEWAY DISTRIPARKS LTD,       112.30,       111.00,       114.25,       109.10,       110.00,                136171582.00,1230389,N, ,14632,       120.95,        58.55
N,GEECEE VENTURES LIMITED,       257.05,       254.00,       257.40,       245.25,       253.30,                  5214039.80,20701,N, ,1487,       268.40,       121.05
N,GENESYS INTL CORPN LTD,       497.05,       497.05,       509.00,       483.65,       502.00,                114194441.70,228400,N, ,14286,       522.90,       266.00
N,GENUS P&B LIMITED,        20.05,        20.20,        20.50,        19.45,        19.70,                 40693743.55,2032659,N, ,5416,        23.50,        12.15
N,GENUS POWER INFRASTRU LTD,       248.30,       246.60,       252.20,       240.05,       246.55,                 70908608.40,287299,N, ,6612,       289.70,        78.65
N,GEOJIT FINANCIAL SER L,        79.90,        79.50,        82.80,        78.70,        79.70,                199771819.80,2472771,N, ,11095,        86.70,        39.15
N,GE POWER INDIA LIMITED,       249.10,       248.95,       256.45,       242.05,       253.20,                109158198.35,435739,N, ,17932,       286.40,        97.55
N,THE GE SHPG.LTD,       951.45,       951.00,       970.20,       935.05,       959.30,                289265654.10,302558,N, ,24755,      1042.30,       532.25
N,GFL LIMITED,        96.00,        95.40,        95.90,        91.00,        93.95,                 18611279.20,198911,N, ,3070,       118.45,        45.35
N,GHCL LIMITED,       594.75,       597.00,       600.15,       583.00,       591.25,                 90274939.15,152111,N, ,9839,       659.90,       464.15
N,GHCL TEXTILES LIMITED,        77.75,        77.50,        79.40,        76.40,        77.65,                 44811285.00,577175,N, ,4318,        92.50,        62.50
N,GIC HOUSING FINANCE LTD,       237.85,       235.95,       244.10,       231.20,       239.70,                237964371.20,992197,N, ,27679,       256.80,       144.50
N,GLOBE INTL CARRIERS LTD,        55.90,        55.05,        58.65,        54.70,        58.65,                  5902950.00,105000,N, ,25,        70.90,        34.60
N,GENERAL INS CORP OF INDIA,       309.45,       309.85,       312.40,       297.10,       305.70,                269417487.65,884290,N, ,26177,       337.75,       127.80
N,GILLANDERS ARBUTHNOT LTD,       133.70,       133.05,       147.00,       129.00,       145.55,                 42597015.95,304424,N, ,5309,       147.00,        88.50
N,GILLETTE INDIA LTD,      6568.95,      6550.00,      6619.00,      6475.00,      6554.00,                125840748.15,19171,N, ,7042,      7335.65,      4135.25
N,GINNI FILAMENTS LTD,        35.60,        34.50,        36.40,        34.20,        36.05,                  6135507.85,172412,N, ,824,        38.45,        24.45
N,GUJ IND POW CO. LTD,       176.90,       176.05,       179.25,       169.85,       176.65,                125250879.40,714723,N, ,17307,       191.75,        70.80
N,GLAXOSMITHKLINE PHARMA LT,      2270.30,      2251.05,      2374.80,      2243.35,      2329.90,                739352488.20,318008,N, ,27563,      2374.80,      1227.00
N,GLENMARK PHARMACEUTICALS,       872.20,       872.20,       878.30,       847.55,       867.55,               1336466350.05,1540500,N, ,32198,       916.35,       369.05
N,GLOBAL EDUCATION LIMITED,       318.40,       315.00,       332.45,       315.00,       325.95,                 46398751.20,143499,N, ,9778,       344.80,       136.30
N,GLOBAL PET INDUSTRIES LTD,       104.20,       103.15,       108.60,       102.00,       104.95,                  2342100.00,22500,N, ,14,       121.60,        60.00
N,GLOBUS SPIRITS LTD,       827.25,       827.00,       829.95,       810.00,       820.50,                 77486570.60,94408,N, ,8851,      1327.70,       739.00
N,GLENMARK LIFE SCIENCE LTD,       751.65,       751.65,       760.00,       740.00,       756.60,                110543224.00,147375,N, ,9591,       761.95,       370.00
N,G M BREWERIES LTD,       664.85,       661.00,       668.00,       652.20,       663.50,                 17169580.30,26004,N, ,2911,       808.00,       512.00
N,GUJARAT MINERAL DEV CORP,       463.45,       463.15,       465.45,       441.25,       456.60,               1276353128.75,2805327,N, ,45236,       502.90,       122.70
